,Título da Notícia,Tema,URL
2386,"
Mentira: Dilma diz que consumo de cocaína mostra crescimento econômico
",politica,www.boatos.org/politica/mentira-dilma-diz-que-consumo-de-cocaina-mostra-crescimento-economico.html
2387,"
Estudo falso: beber esperma ajuda a prevenir câncer de mama
",saude,www.boatos.org/saude/estudo-falso-beber-esperma-ajuda-prevenir-cancer-de-mama.html
2388,"
Foto falsa: garoto sírio dorme entre túmulo dos pais mortos na guerra
",mundo,www.boatos.org/mundo/foto-falsa-garoto-sirio-dorme-entre-tumulo-dos-pais-mortos-na-guerra.html
2389,"
Informação falsa diz que Anitta morreu e foi substituída por sósia
",entretenimento,www.boatos.org/entretenimento/informacao-falsa-diz-que-anitta-morreu-e-foi-substituida-por-sosia.html
2390,"
Mentira: homem come o próprio filho recém-nascido em ritual satânico
",religiao,www.boatos.org/religiao/mentira-homem-come-o-proprio-filho-recem-nascido-em-ritual-satanico.html
2391,"
Fake: Espanha divulga lista com 5 mil sobrenomes que podem obter visto
",mundo,www.boatos.org/mundo/fake-espanha-divulga-lista-com-5-mil-sobrenomes-que-podem-obter-visto.html
2392,"
Balela: ator de Lost, Jorge Garcia, estava no voo da Malaysia Airlines
",mundo,www.boatos.org/mundo/balela-ator-de-lost-jorge-garcia-estava-voo-da-malaysia-airlines.html
2393,"
Informação errada: Alexandre Padilha tem diploma falso de médico infectologista
",politica,www.boatos.org/politica/informacao-errada-alexandre-padilha-tem-diploma-falso-de-medico-infectologista.html
2394,"
Foto falsa mostra Justin Bieber beijando outro homem
",entretenimento,www.boatos.org/entretenimento/foto-falsa-mostra-justin-bieber-beijando-outro-homem.html
2395,"
Marcola concede entrevista bombástica ao jornal O Globo #boato
",brasil,www.boatos.org/brasil/mentira-marcola-concede-entrevista-bombastica-ao-jornal-o-globo.html
2396,"
Leia na íntegra o texto que fala sobre a entrevista de Marcola ao O Globo
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-sobre-entrevista-de-marcola-ao-o-globo.html
2397,"
Balela: bebê nasce sem romper bolsa porque mãe estava com aids
",saude,www.boatos.org/saude/balela-bebe-nasce-sem-romper-bolsa-porque-mae-estava-com-aids.html
2398,"
Mentira: para arcebispo, sexo oral não é pecado se for feito pensando em Jesus
",religiao,www.boatos.org/religiao/mentira-para-arcebispo-sexo-oral-nao-e-pecado-se-feito-pensando-em-jesus.html
2399,"
Informação de que Marco Civil vai censurar internet no Brasil é falsa
",tecnologia,www.boatos.org/tecnologia/informacao-de-que-marco-civil-vai-censurar-internet-brasil-e-falsa.html
2400,"
Notícia falsa: Dilma contrata 300 mil policiais cubanos para a Copa
",politica,www.boatos.org/politica/noticia-falsa-dilma-contrata-300-mil-policiais-cubanos-para-copa.html
2401,"
Mulher infectou 324 homens com HIV por vingança no Quênia #boato
",mundo,www.boatos.org/mundo/noticia-falsa-queniana-infectou-324-homens-com-hiv-por-vinganca.html
2402,"
Informação que Rachel Sheherazade convocou Marcha da Família é falsa
",politica,www.boatos.org/politica/informacao-que-rachel-sheherazade-convocou-marcha-da-familia-e-falsa.html
2403,"
Avião da Malaysia Airlines foi sequestrado por ovnis, diz hoax
",mundo,www.boatos.org/mundo/aviao-da-malaysia-airlines-foi-sequestrado-por-ovnis-diz-hoax.html
2404,"
Boato: EUA apresenta nave UFO Sky Dreadnought para enfrentar Rússia
",mundo,www.boatos.org/mundo/boato-eua-apresenta-nave-ufo-sky-dreadnought-para-enfrentar-russia.html
2405,"
Mentira: bebê é batizado de Facebookson por casal da Paraíba
",brasil,www.boatos.org/brasil/mentira-bebe-e-batizado-de-facebookson-por-casal-da-paraiba.html
2406,"
Ar condicionado de carros causa câncer por causa de benzeno #boato
",saude,www.boatos.org/saude/hoax-ar-condicionado-de-carros-causa-cancer-por-causa-de-benzeno.html
2407,"
Cientistas criam híbridos de humanos com animais #boato
",ciencia,www.boatos.org/ciencia/hoax-cientistas-criam-hibridos-de-humanos-com-animais.html
2408,"
Link que promete mudar cor do Facebook esconde vírus em programa
",tecnologia,www.boatos.org/tecnologia/link-que-promete-mudar-cor-facebook-esconde-virus-em-programa.html
2409,"
Informação errada: vídeo mostra que cantora Anitta copia Beyoncé
",entretenimento,www.boatos.org/entretenimento/informacao-errada-video-mostra-que-cantora-anitta-copia-beyonce.html
2410,"
História falsa: jovem pregador quase apanha no ônibus e faz mudo falar
",religiao,www.boatos.org/religiao/historia-falsa-jovem-pregador-quase-apanha-onibus-e-faz-mudo-falar.html
2411,"
Não lavar roupas íntimas novas causa larva nos seios #boato
",saude,www.boatos.org/saude/hoax-nao-lavar-roupas-intimas-novas-causa-larva-nos-seios.html
2412,"
Notícia falsa: Maria do Rosário confunde controle remoto com telefone
",politica,www.boatos.org/politica/noticia-falsa-maria-rosario-confunde-controle-remoto-com-telefone.html
2413,"
Hoax: texto de Arnaldo Jabor chamado Vote na Dilma é censurado na CBN
",politica,www.boatos.org/politica/hoax-texto-de-arnaldo-jabor-chamado-vote-na-dilma-e-censurado-na-cbn.html
2414,"
Pegadinha: Aplicativo LIVR só pode ser acessado por bêbados
",tecnologia,www.boatos.org/tecnologia/pegadinha-aplicativo-livr-pode-ser-acessado-por-bebados.html
2415,"
Colocar limão no copo de cerveja é fatal #boato
",saude,www.boatos.org/saude/mensagem-falsa-diz-que-colocar-limao-copo-de-cerveja-e-fatal.html
2416,"
Leia na íntegra o texto que fala que cerveja com limão é fatal
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-que-cerveja-com-limao-e-fatal.html
2417,"
Foto de Lula lendo livro de cabeça para baixo é montagem
",politica,www.boatos.org/politica/foto-de-lula-lendo-livro-de-cabeca-para-baixo-e-montagem.html
2418,"
Volkswagen lança 1º carro voador do mundo na China #boato
",tecnologia,www.boatos.org/tecnologia/noticia-falsa-volkswagen-lanca-1o-carro-voador-mundo-na-china.html
2419,"
Mentira: deputado propõe cota de evangélicos em concursos públicos
",politica,www.boatos.org/politica/mentira-deputado-propoe-cota-de-evangelicos-em-concursos-publicos.html
2420,"
Informação de que o WhatsApp tem só 530 contas disponíveis é falsa
",tecnologia,www.boatos.org/tecnologia/informacao-de-que-o-whatsapp-tem-530-contas-disponiveis-e-falsa.html
2421,"
Pirâmides mais antigas do mundo ficam na Crimeia, Ucrânia #boato
",mundo,www.boatos.org/mundo/hoax-piramides-mais-antigas-mundo-ficam-na-crimeia-ucrania.html
2422,"
Notícia sobre lei que obriga brasileiro a pintar casa na Copa é falsa
",politica,www.boatos.org/politica/noticia-sobre-lei-que-obriga-brasileiro-pintar-casa-na-copa-e-falsa.html
2423,"
WhatsBook: WhatsApp será cancelado #boato
",tecnologia,www.boatos.org/tecnologia/whatsbook-informacao-de-que-whatsapp-sera-cancelado-e-falsa.html
2424,"
Notícia falsa: Líbia desiste de sediar Copa do Mundo de 2026
",esporte,www.boatos.org/esporte/noticia-falsa-libia-desiste-de-sediar-copa-mundo-de-2026.html
2425,"
Noticia falsa: supermercado vende carne de dinossauro na Austrália
",saude,www.boatos.org/saude/noticia-falsa-supermercado-vende-carne-de-dinossauro-na-australia.html
2426,"
Informação falsa: limão com bicarbonato de sódio cura câncer
",saude,www.boatos.org/saude/informacao-falsa-limao-com-bicarbonato-de-sodio-cura-cancer.html
2427,"
Leia na íntegra o texto que fala sobre a cura de limão e bicarbonato de sódio
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-sobre-cura-de-limao-e-bicarbonato-de-sodio.html
2428,"
Cientista encontra definitiva prova que Deus existe #boato
",religiao,www.boatos.org/religiao/noticia-falsa-cientista-encontra-definitiva-prova-que-deus-existe.html
2429,"
Mentira: ativista Sininho é neta de Jânio Quadros
",politica,www.boatos.org/politica/mentira-ativista-sininho-e-neta-de-janio-quadros.html
2430,"
Filho de dono da Friboi de 13 anos namora mulher de 30, diz balela
",brasil,www.boatos.org/brasil/boato-diz-que-filho-de-dono-da-friboi-de-13-anos-namora-mulher-de-30.html
2431,"
Mentira: médicos cubanos vão ter que usar tornozeleiras eletrônicas
",brasil,www.boatos.org/brasil/mentira-medicos-cubanos-vao-ter-que-usar-tornozeleiras-eletronicas.html
2432,"
EUA inicia uma guerra climática contra a América do Sul #boato
",mundo,www.boatos.org/mundo/noticia-falsa-eua-inicia-uma-guerra-climatica-contra-america-sul.html
2433,"
Pegadinha: skate voador é lançado por empresa americana Huvr Tech
",tecnologia,www.boatos.org/tecnologia/pegadinha-skate-voador-e-lancado-por-empresa-americana-huvr-tech.html
2434,"
Informação falsa aponta que maionese Hellmann’s é do diabo
",religiao,www.boatos.org/religiao/informacao-falsa-aponta-que-maionese-hellmanns-e-diabo.html
2435,"
Mentira: Dong Nguyen, criador do Flappy Bird, cometeu suicídio
",tecnologia,www.boatos.org/tecnologia/mentira-dong-nguyen-criador-flappy-bird-cometeu-suicidio.html
2436,"
Informação errada: discar *3370# ativa bateria reserva no celular
",tecnologia,www.boatos.org/tecnologia/informacao-errada-discar-3370-ativa-bateria-reserva-celular.html
2437,"
Balela: pastor Waldemiro Santiago proíbe fiéis de comer maionese
",religiao,www.boatos.org/religiao/balela-pastor-waldemiro-santiago-proibe-fieis-de-comer-maionese.html
2438,"
Hoax: mãe salva filho em terremoto no Japão e escreve mensagem de amor
",religiao,www.boatos.org/religiao/hoax-mae-salva-filho-em-terremoto-japao-e-escreve-mensagem-de-amor.html
2439,"
Leia na íntegra o texto que fala sobre a mãe que salvou o filho no terremoto
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-sobre-mae-que-salvou-o-filho-terremoto.html
2440,"
Matéria falsa da France Football sobre Copa no Brasil circula na web
",esporte,www.boatos.org/esporte/materia-falsa-da-france-football-sobre-copa-brasil-circula-na-web.html
2441,"
Confira quais são os principais tópicos da reportagem da France Football sobre o Brasil
",esporte,www.boatos.org/esporte/confira-quais-sao-os-principais-topicos-da-reportagem-da-france-football-sobre-o-brasil.html
2442,"
Leia na íntegra o texto falso atribuído a Revista France Football ao Brasil
",original,www.boatos.org/original/leia-na-integra-o-texto-falso-atribuido-revista-france-football-ao-brasil.html
2443,"
Hitler viveu no Brasil após Segunda Guerra Mundial #boato
",mundo,www.boatos.org/mundo/boato-aponta-que-hitler-viveu-brasil-apos-segunda-guerra-mundial.html
2444,"
Hoax: morre fotógrafo que falou que Obama e Beyoncé são amantes
",mundo,www.boatos.org/mundo/hoax-morre-fotografo-que-falou-que-obama-e-beyonce-sao-amantes.html
2445,"
Pegadinha: vídeo mostra lobo na Vila Olímpica de Sochi
",esporte,www.boatos.org/esporte/pegadinha-video-mostra-lobo-na-vila-olimpica-de-sochi.html
2446,"
Hoax: foto de Pão de Açúcar mostra abismo no mar do Rio de Janeiro
",brasil,www.boatos.org/brasil/hoax-foto-de-pao-de-acucar-mostra-abismo-mar-rio-de-janeiro.html
2447,"
Foto de 1984 mostra Nicolás Maduro gay #boato
",politica,www.boatos.org/politica/balela-foto-de-1984-sugere-que-nicolas-maduro-e-gay.html
2448,"
Boato: governo dos Estados Unidos está espalhando neve falsa nas ruas
",mundo,www.boatos.org/mundo/boato-governo-dos-estados-unidos-esta-espalhando-neve-falsa-nas-ruas.html
2449,"
Hoax: menina morre após usar tatuagem de henna no Paquistão
",saude,www.boatos.org/saude/hoax-menina-morre-apos-usar-tatuagem-de-henna-paquistao.html
2450,"
WhatsApp Plus é um vírus que danifica celular #boato
",tecnologia,www.boatos.org/tecnologia/hoax-diz-que-novo-whatsapp-plus-e-um-virus-que-danifica-celular.html
2451,"
Notícia sobre racismo de torcida do Atlético-MG contra Tinga é falsa
",esporte,www.boatos.org/esporte/noticia-sobre-racismo-de-torcida-atletico-mg-contra-tinga-e-falsa.html
2452,"
Crânios Paracas: boato fala que ossadas peruanas não são de humanos
",ciencia,www.boatos.org/ciencia/cranios-paracas-boato-fala-que-ossadas-peruanas-nao-sao-de-humanos.html
2453,"
Informação que Rachel Sheherazade foi demitida do SBT é falsa
",entretenimento,www.boatos.org/entretenimento/informacao-que-rachel-sheherazade-foi-demitida-sbt-e-falsa.html
2454,"
Foto de milhares de mortos em praia na Venezuela é falsa
",mundo,www.boatos.org/mundo/foto-de-milhares-de-mortos-em-praia-na-venezuela-e-falsa.html
2455,"
Informação errada: Lula apoia genocídio de 3 mil pessoas na Venezuela
",politica,www.boatos.org/politica/informacao-errada-lula-apoia-genocidio-de-3-mil-pessoas-na-venezuela.html
2456,"
Pegadinha: confira fotos do novo iPhone 6, que vazaram na web
",tecnologia,www.boatos.org/tecnologia/pegadinha-confira-fotos-novo-iphone-6-que-vazaram-na-web.html
2457,"
Notícia falsa: Galo da Madrugada vai acabar após o Carnaval de 2014
",entretenimento,www.boatos.org/entretenimento/noticia-falsa-galo-da-madrugada-vai-acabar-apos-o-carnaval-de-2014.html
2458,"
Hoax: China vai enviar 100 mil soldados para protestos na Venezuela
",mundo,www.boatos.org/mundo/hoax-china-vai-enviar-100-mil-soldados-para-protestos-na-venezuela.html
2459,"
Hoax: governo brasileiro teria proibido mídia de cobrir protestos na Venezuela
",mundo,www.boatos.org/mundo/hoax-governo-brasileiro-proibe-midia-de-cobrir-protestos-na-venezuela.html
2460,"
Notícia falsa: Justin Bieber apanha de Blake Griffin no Starbucks
",esporte,www.boatos.org/esporte/noticia-falsa-justin-bieber-apanha-de-blake-griffin-starbucks.html
2461,"
Alerta falso: menino morre após atender chamada com celular carregando
",saude,www.boatos.org/saude/alerta-falso-menino-morre-apos-atender-chamada-com-celular-carregando.html
2462,"
Joaquim Barbosa presidente: boato o aponta como candidato em 2014
",politica,www.boatos.org/politica/joaquim-barbosa-presidente-boato-o-aponta-como-candidato-em-2014.html
2463,"
Flappy Bird é do diabo: hoax diz que Dong Nguyen fez ritual satânico
",tecnologia,www.boatos.org/tecnologia/flappy-bird-e-diabo-hoax-diz-que-dong-nguyen-fez-ritual-satanico.html
2464,"
Leia na íntegra o texto que fala sobre o Flappy Bird satânico
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-sobre-o-flappy-bird-satanico.html
2465,"
Hoax: vídeo mostra Justin Bieber possuído pelo demônio
",entretenimento,www.boatos.org/entretenimento/hoax-video-mostra-justin-bieber-possuido-pelo-demonio.html
2466,"
Informação de que PM jogou bomba em cinegrafista da Band é falsa
",brasil,www.boatos.org/brasil/informacao-de-que-pm-jogou-bomba-em-cinegrafista-da-band-e-falsa.html
2467,"
Leia na íntegra o texto que fala que a polícia atirou a bomba em Santiago Andrade
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-que-policia-atirou-bomba-em-santiago-andrade.html
2468,"
Boato: governo brasileiro obriga médica cubana grávida a abortar
",saude,www.boatos.org/saude/boato-governo-brasileiro-obriga-medica-cubana-gravida-abortar.html
2469,"
Leia na íntegra o texto que fala da médica cubana que teve que realizar um aborto
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-da-medica-cubana-que-teve-que-realizar-um-aborto.html
2470,"
Hoax: pirâmides emitem raios de luz em direção ao espaço
",mundo,www.boatos.org/mundo/hoax-piramides-emitem-raios-de-luz-em-direcao-ao-espaco.html
2471,"
Leia na íntegra o texto que fala dos raios emitidos pelas pirâmides
",original,www.boatos.org/original/leia-na-integra-o-texto-que-fala-dos-raios-emitidos-pelas-piramides.html
2472,"
Notícia de que Marlboro vai lançar cigarro de maconha é falsa
",mundo,www.boatos.org/mundo/noticia-de-que-marlboro-vai-lancar-cigarro-de-maconha-e-falsa.html
2473,"
Obama e Beyoncé são amantes: boato fala de traição de presidente dos EUA
",entretenimento,www.boatos.org/entretenimento/obama-e-beyonce-sao-amantes-boato-fala-de-traicao-de-presidente-dos-eua.html
2474,"
Chaves morreu: boatos de morte de Roberto Bolaños se espalham na web
",entretenimento,www.boatos.org/entretenimento/chaves-morreu-boatos-de-morte-de-roberto-bolanos-se-espalham-na-web.html
2475,"
Boato aponta que Cássio pode sair do BBB 14 e ir direto para cadeia
",entretenimento,www.boatos.org/entretenimento/boato-aponta-que-cassio-pode-sair-bbb-14-e-ir-direto-para-cadeia.html
2476,"
Notícia falsa: homens são presos após jogar truco em agência bancária
",brasil,www.boatos.org/brasil/noticia-falsa-homens-sao-presos-apos-jogar-truco-em-agencia-bancaria.html
2477,"
Lenda urbana: Sereia de Manaus é encontrada na Praia da Lua
",brasil,www.boatos.org/brasil/lenda-urbana-sereia-de-manaus-e-encontrada-na-praia-da-lua.html
2478,"
Pegadinha: Facebook vai ficar fora do ar no final de fevereiro
",tecnologia,www.boatos.org/tecnologia/pegadinha-facebook-vai-ficar-fora-ar-final-de-fevereiro.html
2479,"
Alerta falso: homem se passa por funcionário do IBGE para assaltar
",brasil,www.boatos.org/brasil/alerta-falso-homem-se-passa-por-funcionario-ibge-para-assaltar.html
2480,"
Morre Michael Schumacher #boato
",esporte,www.boatos.org/esporte/morre-michael-schumacher-noticia-falsa-se-espalha-em-redes-sociais.html
2481,"
Informação de que Tiazinha teria virado pastora evangélica é falsa
",religiao,www.boatos.org/religiao/informacao-de-que-tiazinha-teria-virado-pastora-evangelica-e-falsa.html
